,movie_id,movie_title,mpaa_rating,runtime,genre,star_rating,gross_revenue,budget
289,tt2562232,Birdman or (The Unexpected Virtue of Ignorance),R,119 min,"Comedy, Drama",7.7,103215094,18000000
290,tt8526872,Dolemite Is My Name,R,118 min,"Biography, Comedy, Drama",7.3,0,0
291,tt1488606,Triple Frontier,R,125 min,"Action, Adventure, Crime",6.5,0,0
292,tt4827558,High Life,R,113 min,"Adventure, Drama, Horror",5.9,2133033,8933400
293,tt3385516,X-Men: Apocalypse,PG-13,144 min,"Action, Adventure, Sci-Fi",6.9,543934787,178000000
294,tt8951692,Military Wives,PG-13,112 min,"Comedy, Drama",6.4,0,0
295,tt1170358,The Hobbit: The Desolation of Smaug,PG-13,161 min,"Adventure, Fantasy",7.8,958400000,250000000
296,tt0770828,Man of Steel,PG-13,143 min,"Action, Adventure, Sci-Fi",7.1,668045518,225000000
297,tt2380307,Coco,PG,105 min,"Animation, Adventure, Family",8.4,800526015,175000000
298,tt0814255,Percy Jackson & the Olympians: The Lightning Thief,PG,118 min,"Adventure, Family, Fantasy",5.9,226497209,95000000
299,tt4172430,13 Hours,R,144 min,"Action, Drama, History",7.3,69411370,50000000
300,tt0816711,World War Z,PG-13,116 min,"Action, Adventure, Horror",7.0,531865000,200000000
301,tt6628394,Bad Times at the El Royale,R,141 min,"Crime, Drama, Mystery",7.1,31882724,32000000
302,tt5628902,Rabid,Not Rated,107 min,"Horror, Sci-Fi",5.1,0,0
303,tt0816462,Conan the Barbarian,R,113 min,"Action, Adventure, Fantasy",5.2,48795021,90000000
304,tt1790809,Pirates of the Caribbean: Dead Men Tell No Tales,PG-13,129 min,"Action, Adventure, Fantasy",6.6,794191988,230000000
305,tt1587310,Maleficent,PG,97 min,"Action, Adventure, Family",7.0,758539785,180000000
306,tt4555426,Darkest Hour,PG-13,125 min,"Biography, Drama, History",7.4,147568410,30000000
307,tt1659337,The Perks of Being a Wallflower,PG-13,103 min,"Drama, Romance",8.0,33400000,13000000
308,tt5919756,Disappearance at Clifton Hill,Unrated,100 min,"Drama, Mystery, Thriller",5.8,0,0
309,tt6324278,Abominable,PG,97 min,"Animation, Adventure, Comedy",7.0,111615070,75000000
310,tt4425200,John Wick: Chapter 2,R,122 min,"Action, Crime, Thriller",7.5,171539887,40000000
311,tt4649466,Kingsman: The Golden Circle,R,141 min,"Action, Adventure, Comedy",6.7,410902662,104000000
312,tt2397535,Predestination,R,97 min,"Action, Drama, Mystery",7.5,3000000,5500000
313,tt9231040,First Cow,PG-13,121 min,Drama,7.2,0,0
314,tt1034415,Suspiria,R,152 min,"Fantasy, Horror, Mystery",6.8,6348889,20000000
315,tt1568346,The Girl with the Dragon Tattoo,R,158 min,"Crime, Drama, Mystery",7.8,232617430,90000000
316,tt1276104,Looper,R,113 min,"Action, Crime, Drama",7.4,47042000,30000000
317,tt7959026,The Mule,R,116 min,"Crime, Drama, Thriller",7.0,171504407,50000000
318,tt2883512,Chef,R,114 min,"Adventure, Comedy, Drama",7.3,45967935,11000000
319,tt1253864,Immortals,R,110 min,"Action, Drama, Fantasy",6.0,226904017,75000000
320,tt4701182,Bumblebee,PG-13,114 min,"Action, Adventure, Sci-Fi",6.8,465895025,135000000
321,tt8333746,Pinocchio,NaN,125 min,Fantasy,6.7,0,11500
322,tt0780504,Drive,R,100 min,"Crime, Drama",7.8,78054825,15000000
323,tt5598292,Polaroid,PG-13,88 min,"Drama, Horror, Mystery",5.1,0,0
324,tt2582782,Hell or High Water,R,102 min,"Action, Crime, Drama",7.6,37589296,12000000
325,tt8236336,The Report,R,119 min,"Biography, Crime, Drama",7.2,0,0
326,tt1723121,We're the Millers,R,110 min,"Comedy, Crime",7.0,269994119,37000000
327,tt4068576,The Nightingale,R,136 min,"Adventure, Drama, Thriller",7.3,800448,0
328,tt5311514,Your Name.,PG,106 min,"Animation, Drama, Fantasy",8.4,357986087,0
329,tt0398286,Tangled,PG,100 min,"Animation, Adventure, Comedy",7.7,591794936,260000000
330,tt2231461,Rampage,PG-13,107 min,"Action, Adventure, Sci-Fi",6.1,426245950,120000000
331,tt6378710,Villains,R,90 min,"Comedy, Drama, Horror",6.2,0,0
332,tt5669936,The Recall,R,90 min,"Action, Sci-Fi, Thriller",4.5,1319566,5000000
333,tt1213641,First Man,PG-13,141 min,"Biography, Drama, History",7.3,100546153,70000000
334,tt10199590,Les Misérables,R,104 min,"Crime, Drama, Thriller",7.8,0,0
335,tt1895587,Spotlight,R,129 min,"Biography, Crime, Drama",8.1,88346473,20000000
336,tt2488496,Star Wars: Episode VII - The Force Awakens,PG-13,138 min,"Action, Adventure, Sci-Fi",7.9,2068223624,245000000
337,tt6663582,The Spy Who Dumped Me,R,117 min,"Action, Adventure, Comedy",6.0,33562069,40000000
338,tt3553976,Captain Fantastic,R,118 min,"Comedy, Drama",7.9,5879736,5000000
339,tt5431890,Official Secrets,R,112 min,"Biography, Crime, Drama",7.3,0,0
340,tt6476140,Serenity,R,106 min,"Drama, Mystery, Thriller",5.3,14454622,25000000
341,tt6141246,The Aeronauts,PG-13,100 min,"Action, Adventure, Biography",6.6,0,40000000
342,tt2316204,Alien: Covenant,R,122 min,"Horror, Sci-Fi, Thriller",6.4,232380243,97000000
343,tt0790724,Jack Reacher,PG-13,130 min,"Action, Crime, Thriller",7.0,218340595,60000000
344,tt3469046,Despicable Me 3,PG,89 min,"Animation, Adventure, Comedy",6.3,1031552585,80000000
345,tt9147456,"Endings, Beginnings",NaN,110 min,Drama,5.9,0,0
346,tt1355644,Passengers,PG-13,116 min,"Drama, Romance, Sci-Fi",7.0,303144152,110000000
347,tt6828390,Mr. Jones,NaN,141 min,"Biography, Drama, Thriller",6.9,0,0
348,tt5028340,Mary Poppins Returns,PG,130 min,"Comedy, Family, Fantasy",6.7,348807090,130000000
349,tt1618434,Murder Mystery,PG-13,97 min,"Action, Comedy, Crime",6.0,0,24000000
350,tt1340138,Terminator Genisys,PG-13,126 min,"Action, Adventure, Sci-Fi",6.4,440603537,155000000
351,tt5886046,Escape Room,PG-13,99 min,"Action, Adventure, Horror",6.3,155313078,9000000
352,tt6412452,The Ballad of Buster Scruggs,R,133 min,"Comedy, Drama, Musical",7.3,0,0
353,tt6155172,Roma,R,135 min,Drama,7.7,0,15000000
354,tt4003440,The House That Jack Built,R,152 min,"Crime, Drama, Horror",6.8,1430505,9800000
355,tt8368406,Vivarium,R,97 min,"Mystery, Sci-Fi",6.5,0,0
356,tt5758778,Skyscraper,PG-13,102 min,"Action, Adventure, Thriller",5.8,292351275,125000000
357,tt0978764,Sucker Punch,PG-13,110 min,"Action, Adventure, Fantasy",6.0,89792502,82000000
358,tt9354944,Jexi,R,84 min,Comedy,6.1,0,5000000
359,tt2096673,Inside Out,PG,95 min,"Animation, Adventure, Comedy",8.2,857611174,175000000
360,tt4218572,Widows,R,129 min,"Crime, Drama, Thriller",6.9,73866088,42000000
361,tt8359848,Climax,R,97 min,"Drama, Horror, Music",7.1,0,2940457
362,tt4332232,Fractured,TV-MA,99 min,"Mystery, Thriller",6.3,0,0
363,tt5742374,You Were Never Really Here,R,89 min,"Crime, Drama, Mystery",6.8,2528078,0
364,tt2872718,Nightcrawler,R,117 min,"Crime, Drama, Thriller",7.9,50300000,8500000
365,tt1538403,The Mortal Instruments: City of Bones,PG-13,130 min,"Action, Fantasy, Horror",5.9,95396573,60000000
366,tt1126591,Burlesque,PG-13,119 min,"Drama, Music, Musical",6.4,89519773,55000000
367,tt8110640,In the Shadow of the Moon,TV-MA,115 min,"Crime, Mystery, Sci-Fi",6.2,0,0
368,tt6062774,Monos,R,102 min,"Adventure, Drama, Thriller",7.2,0,0
369,tt8096832,Lady and the Tramp,PG,103 min,"Adventure, Comedy, Drama",6.3,0,0
370,tt1273235,A Serbian Film,NC-17,104 min,"Horror, Mystery, Thriller",5.1,0,0
371,tt1809398,Unbroken,PG-13,137 min,"Biography, Drama, Sport",7.2,163442937,65000000
372,tt7995680,True Fiction,NaN,94 min,"Horror, Thriller",4.7,0,0
373,tt1549920,The Last Stand,R,107 min,"Action, Thriller",6.3,0,30000000
374,tt1285016,The Social Network,PG-13,120 min,"Biography, Drama",7.7,224920315,40000000
375,tt3411444,Ferdinand,PG,108 min,"Animation, Adventure, Comedy",6.7,295038508,111000000
376,tt1661199,Cinderella,PG,105 min,"Drama, Family, Fantasy",6.9,543514353,95000000
377,tt0800369,Thor,PG-13,115 min,"Action, Adventure, Fantasy",7.0,449326618,150000000
378,tt0840361,The Town,R,125 min,"Crime, Drama, Thriller",7.5,154026136,37000000
379,tt1638355,The Man from U.N.C.L.E.,PG-13,116 min,"Action, Adventure, Comedy",7.3,108145109,75000000
380,tt6079516,I See You,R,96 min,"Crime, Drama, Horror",6.6,0,0
381,tt2328900,Mary Queen of Scots,R,124 min,"Biography, Drama, History",6.3,37807625,25000000
382,tt5117670,Peter Rabbit,PG,95 min,"Adventure, Comedy, Family",6.5,351266433,50000000
383,tt3464902,The Lobster,R,119 min,"Comedy, Drama, Romance",7.2,15656193,4000000
384,tt4209788,Molly's Game,R,140 min,"Biography, Crime, Drama",7.4,59284015,30000000
385,tt0918940,The Legend of Tarzan,PG-13,110 min,"Action, Adventure, Drama",6.2,356743061,180000000
386,tt2194499,About Time,R,123 min,"Comedy, Drama, Fantasy",7.8,87100449,12000000
387,tt3498820,Captain America: Civil War,PG-13,147 min,"Action, Adventure, Sci-Fi",7.8,1153304495,240000000
388,tt8485364,The Room,NaN,100 min,"Drama, Mystery, Sci-Fi",6.0,0,0
389,tt1446714,Prometheus,R,124 min,"Adventure, Mystery, Sci-Fi",7.0,403170142,130000000
390,tt1840309,Divergent,PG-13,139 min,"Action, Adventure, Mystery",6.7,288747895,0
391,tt2494362,Bone Tomahawk,Not Rated,132 min,"Drama, Horror, Western",7.1,0,1800000
392,tt1675434,The Intouchables,R,112 min,"Biography, Comedy, Drama",8.5,426480871,13000000
393,tt1590193,The Commuter,PG-13,105 min,"Action, Mystery, Thriller",6.3,119942387,30000000
394,tt2762506,Bacurau,NaN,131 min,"Action, Adventure, Mystery",7.8,0,0
395,tt2239822,Valerian and the City of a Thousand Planets,PG-13,137 min,"Action, Adventure, Fantasy",6.5,225874228,177200000
396,tt2674426,Me Before You,PG-13,106 min,"Drama, Romance",7.4,207945075,20000000
397,tt0455944,The Equalizer,R,132 min,"Action, Crime, Thriller",7.2,192330738,55000000
398,tt6533240,Night Hunter,R,98 min,"Action, Crime, Drama",5.8,0,0
399,tt1441395,Under the Skin,R,108 min,"Drama, Horror, Sci-Fi",6.3,5380251,13300000
400,tt1211837,Doctor Strange,PG-13,115 min,"Action, Adventure, Fantasy",7.5,677700000,165000000
401,tt10127562,Dragon Quest: Your Story,NaN,103 min,"Animation, Adventure, Family",6.6,0,0
402,tt4779682,The Meg,PG-13,113 min,"Action, Horror, Sci-Fi",5.7,315960074,150000000
403,tt6343314,Creed II,PG-13,130 min,"Drama, Sport",7.1,137944327,50000000
404,tt9207616,The Courier,R,99 min,"Action, Crime, Drama",5.8,0,0
405,tt4630562,The Fate of the Furious,PG-13,136 min,"Action, Adventure, Thriller",6.7,1238764765,250000000
406,tt7282468,Burning,Not Rated,148 min,"Drama, Mystery",7.6,6591038,7080000
407,tt1617661,Jupiter Ascending,PG-13,127 min,"Action, Adventure, Sci-Fi",5.3,183987723,176000003
408,tt2179136,American Sniper,R,133 min,"Action, Biography, Drama",7.3,542307423,58800000
409,tt8781414,Freaks,R,105 min,"Drama, Mystery, Sci-Fi",6.7,333593,0
410,tt8267604,Capharnaüm,R,126 min,Drama,8.4,64978931,4000000
411,tt1403865,True Grit,PG-13,110 min,"Drama, Western",7.6,252276927,38000000
412,tt1981677,Pitch Perfect,PG-13,112 min,"Comedy, Music, Romance",7.2,115350426,17000000
413,tt1987680,The Upside,PG-13,126 min,"Comedy, Drama",6.9,111353135,37500000
414,tt1843866,Captain America: The Winter Soldier,PG-13,136 min,"Action, Adventure, Sci-Fi",7.7,714766572,170000000
415,tt8364368,Crawl,R,87 min,"Drama, Horror, Thriller",6.2,89203432,13500000
416,tt8206668,Bad Education,NaN,103 min,"Comedy, Drama",7.4,0,0
417,tt4225622,The Babysitter,TV-MA,85 min,"Adventure, Comedy, Horror",6.3,0,0
418,tt1964418,Tomorrowland,PG,130 min,"Action, Adventure, Family",6.4,209154322,190000000
419,tt2381249,Mission: Impossible - Rogue Nation,PG-13,131 min,"Action, Adventure, Thriller",7.4,682330139,150000000
420,tt4550098,Nocturnal Animals,R,116 min,"Drama, Thriller",7.5,29252978,22500000
421,tt1457767,The Conjuring,R,112 min,"Horror, Mystery, Thriller",7.5,319494638,13000000
422,tt1667354,The Painted Bird,NaN,169 min,"Drama, War",7.3,0,0
423,tt0810819,The Danish Girl,R,119 min,"Biography, Drama, Romance",7.1,64191523,15000000
424,tt5715874,The Killing of a Sacred Deer,R,121 min,"Drama, Horror, Mystery",7.1,2291901,0
425,tt2245084,Big Hero 6,PG,102 min,"Animation, Action, Adventure",7.8,657818612,165000000
426,tt3829266,The Predator,R,107 min,"Action, Adventure, Sci-Fi",5.4,160542134,88000000
427,tt0926084,Harry Potter and the Deathly Hallows: Part 1,PG-13,146 min,"Adventure, Family, Fantasy",7.7,954305868,250000000
428,tt0435761,Toy Story 3,G,103 min,"Animation, Adventure, Comedy",8.3,1066969703,200000000
429,tt1748122,Moonrise Kingdom,PG-13,94 min,"Comedy, Drama, Romance",7.8,68263166,16000000
430,tt5668770,Mardaani 2,Not Rated,103 min,"Action, Crime, Drama",7.4,0,0
431,tt1365519,Tomb Raider,PG-13,119 min,"Action, Adventure, Fantasy",6.3,274650803,94000000
432,tt2140479,The Accountant,R,128 min,"Action, Crime, Drama",7.3,155160045,44000000
433,tt5776858,Phantom Thread,R,130 min,"Drama, Romance",7.5,47756590,35000000
434,tt8707922,Can You Keep a Secret?,NaN,94 min,"Comedy, Romance",5.3,0,0
435,tt1413492,12 Strong,R,130 min,"Action, Drama, History",6.5,67131266,35000000
436,tt9204204,Little Joe,Not Rated,105 min,"Drama, Horror, Mystery",5.9,0,0
437,tt7390646,Black and Blue,R,108 min,"Action, Crime, Drama",6.2,0,12000000
438,tt3748172,Gerald's Game,TV-MA,103 min,"Drama, Horror, Thriller",6.6,0,0
439,tt4530422,Overlord,R,110 min,"Action, Adventure, Horror",6.6,41657844,38000000
440,tt1790885,Zero Dark Thirty,R,157 min,"Drama, Thriller",7.4,132820716,40000000
441,tt2820852,Furious 7,PG-13,137 min,"Action, Adventure, Thriller",7.2,1506249360,190000000
442,tt2304933,The 5th Wave,PG-13,112 min,"Action, Adventure, Drama",5.2,109906372,38000000
443,tt3371366,Transformers: The Last Knight,PG-13,154 min,"Action, Adventure, Sci-Fi",5.2,605425157,217000000
444,tt0831387,Godzilla,PG-13,123 min,"Action, Adventure, Sci-Fi",6.4,529076069,160000000
445,tt2345759,The Mummy,PG-13,110 min,"Action, Adventure, Fantasy",5.4,409231607,125000000
446,tt1959490,Noah,PG-13,138 min,"Action, Adventure, Drama",5.8,362637473,125000000
447,tt4160708,Don't Breathe,R,88 min,"Crime, Horror, Thriller",7.1,159047649,9900000
448,tt1571234,Mortal Engines,PG-13,128 min,"Action, Adventure, Fantasy",6.1,104236467,100000000
449,tt4477536,Fifty Shades Freed,R,105 min,"Drama, Romance, Thriller",4.5,368307760,55000000
450,tt1637688,In Time,PG-13,109 min,"Action, Sci-Fi, Thriller",6.7,173930596,40000000
451,tt3606756,Incredibles 2,PG,118 min,"Animation, Action, Adventure",7.6,1241891456,200000000
452,tt1535108,Elysium,R,109 min,"Action, Drama, Sci-Fi",6.6,286140700,115000000
453,tt7668870,Searching,PG-13,102 min,"Drama, Mystery, Thriller",7.6,66265218,1000000
454,tt1411238,No Strings Attached,R,108 min,"Comedy, Romance",6.2,147780440,25000000
455,tt3040964,The Jungle Book,PG,106 min,"Adventure, Drama, Family",7.4,966550600,175000000
456,tt1673434,The Twilight Saga: Breaking Dawn - Part 2,PG-13,115 min,"Adventure, Drama, Fantasy",5.5,829000000,120000000
457,tt1478839,The Art of Racing in the Rain,PG,109 min,"Comedy, Drama, Romance",7.5,33692510,20000000
458,tt8358220,After Midnight,TV-MA,83 min,"Drama, Horror, Sci-Fi",5.2,0,0
459,tt4729430,Klaus,PG,96 min,"Animation, Adventure, Comedy",8.2,0,0
460,tt0493405,CHIPS,R,100 min,"Action, Comedy, Crime",6.0,26800152,25000000
461,tt1037705,The Book of Eli,R,118 min,"Action, Adventure, Drama",6.9,157107755,80000000
462,tt1649419,The Impossible,PG-13,114 min,"Drama, History, Thriller",7.6,180274123,42000000
463,tt5691670,Under the Silver Lake,R,139 min,"Crime, Drama, Mystery",6.5,0,8500000
464,tt2084970,The Imitation Game,PG-13,114 min,"Biography, Drama, Thriller",8.0,233555708,14000000
465,tt5519340,Bright,TV-MA,117 min,"Action, Crime, Fantasy",6.3,0,90000000
466,tt9426210,Weathering with You,PG-13,112 min,"Animation, Drama, Fantasy",7.6,182066419,0
467,tt0837563,Pet Sematary,R,101 min,"Horror, Mystery, Thriller",5.7,112399944,21000000
468,tt2365580,"Where'd You Go, Bernadette",PG-13,109 min,"Comedy, Drama, Mystery",6.5,0,20000000
469,tt1226837,Beautiful Boy,R,120 min,"Biography, Drama",7.3,7649973,25000000
470,tt3829920,Only the Brave,PG-13,134 min,"Action, Biography, Drama",7.7,25754775,38000000
471,tt4196776,Jason Bourne,PG-13,123 min,"Action, Thriller",6.6,415484914,120000000
472,tt0491175,Suburbicon,R,105 min,"Comedy, Crime, Drama",5.7,5775178,25000000
473,tt2101441,Spring Breakers,R,94 min,"Crime, Drama",5.3,31724284,5000000
474,tt1300854,Iron Man Three,PG-13,130 min,"Action, Adventure, Sci-Fi",7.2,1215439994,200000000
475,tt0800325,The Dirt,TV-MA,107 min,"Biography, Comedy, Drama",7.0,0,0
476,tt1212428,The Lost City of Z,PG-13,141 min,"Biography, Drama, History",6.6,8574339,30000000
477,tt8649186,Corpus Christi,NaN,115 min,Drama,7.7,0,0
478,tt10085338,Blood on Her Name,NaN,85 min,"Crime, Drama, Thriller",5.2,0,0
479,tt2406566,Atomic Blonde,R,115 min,"Action, Thriller",6.7,95673925,30000000
480,tt1189073,The Skin I Live In,R,120 min,"Drama, Horror, Thriller",7.6,5774854,13000000
481,tt1605630,American Reunion,R,113 min,Comedy,6.7,234989584,50000000
482,tt4532826,Robin Hood,PG-13,116 min,"Action, Adventure, Thriller",5.3,73260114,100000000
483,tt5362988,Wind River,R,107 min,"Crime, Drama, Mystery",7.7,44998252,11000000
484,tt1564367,Just Go with It,PG-13,117 min,"Comedy, Romance",6.4,214918407,80000000
485,tt3682448,Bridge of Spies,PG-13,142 min,"Drama, History, Thriller",7.6,165478348,40000000
486,tt0964517,The Fighter,R,116 min,"Biography, Drama, Sport",7.8,93617009,25000000
487,tt1605783,Midnight in Paris,PG-13,94 min,"Comedy, Fantasy, Romance",7.7,151119219,30000000
488,tt1104001,TRON: Legacy,PG,125 min,"Action, Adventure, Sci-Fi",6.8,400062763,170000000
489,tt6294822,The Post,PG-13,116 min,"Biography, Drama, History",7.2,174503458,50000000
490,tt2386490,How to Train Your Dragon: The Hidden World,PG,104 min,"Animation, Action, Adventure",7.5,517526875,129000000
491,tt4154916,Replicas,PG-13,107 min,"Drama, Sci-Fi, Thriller",5.5,8100000,30000000
492,tt2126355,San Andreas,PG-13,114 min,"Action, Adventure, Drama",6.0,470490832,110000000
493,tt1259528,Den of Thieves,R,140 min,"Action, Crime, Drama",7.0,80509622,30000000
494,tt4504044,The Prodigy,R,92 min,"Horror, Thriller",5.8,14856291,6000000
495,tt1524930,Vacation,R,99 min,"Adventure, Comedy",6.1,104384188,31000000
496,tt1428538,Hansel & Gretel: Witch Hunters,R,88 min,"Action, Fantasy, Horror",6.1,224803475,50000000
497,tt2106476,The Hunt,R,115 min,Drama,8.3,18309793,3800000
498,tt1790864,The Maze Runner,PG-13,113 min,"Action, Mystery, Sci-Fi",6.8,348319861,34000000
499,tt1905041,Furious 6,PG-13,130 min,"Action, Adventure, Thriller",7.1,788679850,160000000
500,tt1758830,This Is 40,R,134 min,"Comedy, Romance",6.2,88058786,35000000
501,tt1781769,Anna Karenina,R,129 min,"Drama, Romance",6.6,68929150,0
502,tt1375670,Grown Ups,PG-13,102 min,Comedy,5.9,271430189,80000000
503,tt5095030,Ant-Man and the Wasp,PG-13,118 min,"Action, Adventure, Comedy",7.1,622674139,140000000
504,tt8176040,Panipat,Not Rated,165 min,"Action, Drama, History",5.5,0,0
505,tt1855199,End of Watch,R,109 min,"Action, Crime, Drama",7.6,48126384,7000000
506,tt6292852,I Am Mother,TV-14,113 min,"Drama, Mystery, Sci-Fi",6.8,0,0
507,tt1232829,21 Jump Street,R,109 min,"Action, Comedy, Crime",7.2,201585328,42000000
508,tt5461944,Hotel Mumbai,R,123 min,"Action, Drama, History",7.6,16872691,0
509,tt1282140,Easy A,PG-13,92 min,"Comedy, Drama, Romance",7.1,74952305,8000000
510,tt1374989,Pride and Prejudice and Zombies,PG-13,108 min,"Action, Comedy, Fantasy",5.8,16374328,28000000
511,tt1670345,Now You See Me,PG-13,115 min,"Crime, Mystery, Thriller",7.3,117698894,75000000
512,tt8233874,Extra Ordinary,R,94 min,"Comedy, Fantasy, Horror",6.3,0,0
513,tt4698684,Hunt for the Wilderpeople,PG-13,101 min,"Adventure, Comedy, Drama",7.9,23200000,2500000
514,tt1045658,Silver Linings Playbook,R,122 min,"Comedy, Drama, Romance",7.7,236412453,21000000
515,tt3361792,Tolkien,PG-13,112 min,"Biography, Drama, History",6.8,8654322,20000000
516,tt3099498,Tusk,R,102 min,"Comedy, Drama, Horror",5.3,1826705,2800000
517,tt5977276,The Aftermath,R,108 min,"Drama, Romance, War",6.3,0,0
518,tt5052474,Sicario: Day of the Soldado,R,122 min,"Action, Crime, Drama",7.1,75836683,35000000
519,tt1502407,Halloween,R,106 min,"Horror, Thriller",6.6,253688035,10000000
520,tt1974419,The Neon Demon,R,117 min,"Horror, Thriller",6.2,1333124,7000000
521,tt4481414,Gifted,PG-13,101 min,Drama,7.6,40343446,7000000
522,tt1371111,Cloud Atlas,R,172 min,"Action, Drama, Mystery",7.4,130482868,102000000
523,tt5093026,Papillon,R,133 min,"Adventure, Biography, Crime",7.2,0,0
524,tt4034228,Manchester by the Sea,R,137 min,Drama,7.8,75026965,9000000
525,tt5792656,Running with the Devil,R,100 min,"Crime, Drama, Thriller",5.4,0,0
526,tt3741834,Lion,PG-13,118 min,"Biography, Drama",8.0,140312928,12000000
527,tt6491178,Dragged Across Concrete,R,159 min,"Action, Crime, Drama",7.0,366845,15000000
528,tt3631112,The Girl on the Train,R,112 min,"Crime, Drama, Mystery",6.5,173185859,45000000
